"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"PC031607","HSS-8078460","G8QLPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20230918-048","06/30/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC031608","HSS-8068751","JR23XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20221114-031","01/31/2027","Operational","07/30/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC031609","HSS-8091648","F9FQK44","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2431 - User: Arden Schiller","2","VIHATRP20241209-017","01/31/2029","Operational","07/24/2026","","","General Rounding","WCG Rehab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC032005","HSS-8072028","35XKPR3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Reception Office","1","VIHATRP20230213-008","04/30/2027","Operational","03/05/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC032057","HSS-8072035","B99FLN3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","Front Meeting Room (Intake Off","1","VIHATRP20230213-015","05/31/2027","Operational","03/12/2026","","","General Rounding","4780 Roger St","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"PC032060","HSS-8072063","H6DGLN3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","2","1","VIHATRP20230213-043","05/31/2027","Operational","03/12/2026","","","General Rounding","4780 Roger St.","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"PC032067","HSS-8068760","FNZ2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20221114-040","01/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC032068","HSS-8078467","6XQVPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20230918-055","06/30/2027","Operational","04/09/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC032069","HSS-8078462","233LPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20230918-050","06/30/2027","Operational","07/30/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC032072","HSS-8068757","5Q23XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCER - WCGH Emergency Department - near medicine c","2","VIHATRP20221114-037","01/31/2027","Operational","08/05/2026","","","General Rounding","Emergency Department","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC032073","HSS-8078472","24VVPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCER - Emergency Department on filing cabinet near","2","VIHATRP20230918-060","06/30/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","ED-WCG-Nursing station -on left facing supplyroom","Critical Clinical","Emergency","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC032074","HSS-8086164","4KCX624","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC1471C","1","VIHATRP20240429-044","06/30/2028","Operational","07/30/2026","","","General Rounding","Facilities Admin","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032075","HSS-8089577","8FP6D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2450","2","VIHATRP20240909-067","10/31/2028","Operational","08/31/2026","","","General Rounding","Pre-Analytics & Central Lab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032076","HSS-8095795","HNKJZ44","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2462","2","ISLHTRP20250922-002","03/31/2029","Operational","08/31/2026","","","General Rounding","Lab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC032077","HSS-8099175","MZ03FQ1Q","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2454","2","ISLHTRP20260615-077","07/31/2030","Operational","08/31/2026","","","General Rounding","Laboratory","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032078","HSS-8099178","MZ03FQ2P","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2462","2","ISLHTRP20260615-080","07/31/2030","Operational","08/31/2026","","","General Rounding","Laboratory","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032079","HSS-8099179","MZ03FQ5P","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2450 - Reception","2","ISLHTRP20260615-081","07/31/2030","Operational","08/31/2026","","","General Rounding","Laboratory","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032080","HSS-8099173","MZ03FQ2N","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2462","2","ISLHTRP20260615-075","07/31/2030","Operational","08/31/2026","","","General Rounding","Laboratory","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032081","HSS-8099172","MZ03FQ66","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2434","2","ISLHTRP20260615-074","07/31/2030","Operational","07/24/2026","","","General Rounding","Rehabilitation","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032082","HSS-8086197","1LCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2422","2","VIHATRP20240429-077","06/30/2028","Operational","07/24/2026","","","General Rounding","Physiotherapy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032083","HSS-8086205","JKCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2434","2","VIHATRP20240429-085","06/30/2028","Operational","07/24/2026","","","General Rounding","Physiotherapy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032084","HSS-8086201","63S7D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2431","2","VIHATRP20240429-081","06/30/2028","Operational","07/24/2026","","","General Rounding","Physiotherapy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032085","HSS-8086203","GJCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2315 - Administration","2","VIHATRP20240429-083","06/30/2028","Operational","08/21/2026","Moved from room 2317 to room 2315 as per SCTASK2444097 - Roman Frank - Deskside tech.","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","Dell Mini-PC - 2 x 24"" monitors, keyboard, mouse."
"PC032086","HSS-8086200","5KCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2431","2","VIHATRP20240429-080","06/30/2028","Operational","07/24/2026","","","General Rounding","WCG Rehab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032087","HSS-8089578","9DP6D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2317","2","VIHATRP20240909-068","10/31/2028","Operational","08/21/2026","Moved from Rm. 2326 to 2317 - Updated Asset Location , Ownership, and Child Assets","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"PC032099","HSS-8099160","MZ03FPYK","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedSurg - A2 wing desk","2","ISLHTRP20260615-062","07/31/2030","Operational","08/12/2026","","","General Rounding","Med/Surg - Wing A","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032100","HSS-8099158","MZ03FPX6","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedSurg - Nursing Station - B Side Desk","2","ISLHTRP20260615-060","07/31/2030","Operational","08/12/2026","","","General Rounding","Nursing","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032101","HSS-8099167","MZ03FPXK","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2514 (Reports Room A)","2","ISLHTRP20260615-069","07/31/2030","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032102","HSS-8068772","G6S2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedSurg - A Side Desk","2","VIHATRP20221114-052","01/31/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC032105","HSS-8086186","7KCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","Medical Daycare","2","VIHATRP20240429-066","06/30/2028","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Emergency","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC032106","HSS-8068779","27S2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedSurg - Nursing Station - A Side Desk","2","VIHATRP20221114-059","01/31/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC032107","HSS-8099159","MZ03FQ0L","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2514 (Reports Room A)","2","ISLHTRP20260615-061","07/31/2030","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032109","HSS-8099180","MZ03FQ0Y","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2109 MDRD","2","ISLHTRP20260615-082","07/31/2030","Operational","07/02/2026","","","General Rounding","Intensive Care Unit","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC032110","HSS-8058592","GF67VH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCOR #1","2","VIHATRP20220505-006","09/30/2026","Operational","08/21/2026","","","General Rounding","OR","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC032111","HSS-8097522","MZ034L1E","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2110","2","ISLHTRP20260209-064","04/30/2030","Operational","08/21/2026","","Or Surgical Desk","General Rounding","OR","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"PC032112","HSS-8086170","9KCX624","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC2140","2","VIHATRP20240429-050","06/30/2028","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated."," - PAR unit
PACU-Bare height counter (R) side","Critical Clinical","Operating Room -Nursing","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC032113","HSS-8086168","53S7D14","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC2140","2","VIHATRP20240429-048","06/30/2028","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Operating Room - Nursing","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"PC032114","HSS-8086180","3LCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2243 - Clinical Exam room","2","VIHATRP20240429-060","06/30/2028","Operational","08/21/2026","","","General Rounding","Operating Room","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC032115","HSS-8086193","CKCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2241","2","VIHATRP20240429-073","06/30/2028","Operational","08/21/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","Operating room 2241","Critical Clinical","Operating Room","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC032116","HSS-8068785","DR23XP3","VIHA-WCGH-West Coast General Hospital","Port Alberni","Main Building","OR","1","VIHATRP20221114-065","01/31/2027","Operational","02/02/2023","","","Excluded","WCOR","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC032706","HSS-8086190","FKCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2412","2","VIHATRP20240429-070","06/30/2028","Operational","08/21/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
